userId,movieId,rating,timestamp,rating_datetime,title,genres
42,524,3.0,996218906,2001-07-27 07:28:26,Rudy (1993),Drama
42,527,4.0,996217804,2001-07-27 07:10:04,Schindler's List (1993),Drama|War
42,540,4.0,996256573,2001-07-27 17:56:13,Sliver (1993),Thriller
42,548,4.0,996220852,2001-07-27 08:00:52,Terminal Velocity (1994),Action|Mystery|Thriller
42,550,5.0,996216357,2001-07-27 06:45:57,Threesome (1994),Comedy|Romance
42,552,4.0,996220433,2001-07-27 07:53:53,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
42,553,5.0,996218080,2001-07-27 07:14:40,Tombstone (1993),Action|Drama|Western
42,555,5.0,996218222,2001-07-27 07:17:02,True Romance (1993),Crime|Thriller
42,586,2.0,996219248,2001-07-27 07:34:08,Home Alone (1990),Children|Comedy
42,590,4.0,996218404,2001-07-27 07:20:04,Dances with Wolves (1990),Adventure|Drama|Western
42,592,3.0,996258232,2001-07-27 18:23:52,Batman (1989),Action|Crime|Thriller
42,593,5.0,996217838,2001-07-27 07:10:38,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
42,597,5.0,996218906,2001-07-27 07:28:26,Pretty Woman (1990),Comedy|Romance
42,612,2.0,996221474,2001-07-27 08:11:14,"Pallbearer, The (1996)",Comedy
42,628,2.0,996218239,2001-07-27 07:17:19,Primal Fear (1996),Crime|Drama|Mystery|Thriller
42,639,3.0,996221269,2001-07-27 08:07:49,Girl 6 (1996),Comedy|Drama
42,647,2.0,996216210,2001-07-27 06:43:30,Courage Under Fire (1996),Action|Crime|Drama|War
42,648,5.0,996219248,2001-07-27 07:34:08,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
42,708,4.0,996218960,2001-07-27 07:29:20,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
42,733,2.0,996218488,2001-07-27 07:21:28,"Rock, The (1996)",Action|Adventure|Thriller
42,780,2.0,996220093,2001-07-27 07:48:13,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
42,782,3.0,996256258,2001-07-27 17:50:58,"Fan, The (1996)",Drama|Thriller
42,784,2.0,996221451,2001-07-27 08:10:51,"Cable Guy, The (1996)",Comedy|Thriller
42,785,3.0,996219440,2001-07-27 07:37:20,Kingpin (1996),Comedy
42,788,4.0,996221072,2001-07-27 08:04:32,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
42,805,5.0,996218329,2001-07-27 07:18:49,"Time to Kill, A (1996)",Drama|Thriller
42,858,5.0,996213544,2001-07-27 05:59:04,"Godfather, The (1972)",Crime|Drama
42,880,2.0,996256386,2001-07-27 17:53:06,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
42,912,5.0,996261986,2001-07-27 19:26:26,Casablanca (1942),Drama|Romance
42,924,5.0,996216038,2001-07-27 06:40:38,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
42,996,2.0,996221269,2001-07-27 08:07:49,Last Man Standing (1996),Action|Crime|Drama|Thriller
42,1020,2.0,996220248,2001-07-27 07:50:48,Cool Runnings (1993),Comedy
42,1021,2.0,996221407,2001-07-27 08:10:07,Angels in the Outfield (1994),Children|Comedy
42,1027,4.0,996215153,2001-07-27 06:25:53,Robin Hood: Prince of Thieves (1991),Adventure|Drama
42,1036,4.0,996216013,2001-07-27 06:40:13,Die Hard (1988),Action|Crime|Thriller
42,1042,2.0,996216279,2001-07-27 06:44:39,That Thing You Do! (1996),Comedy|Drama
42,1060,5.0,996218466,2001-07-27 07:21:06,Swingers (1996),Comedy|Drama
42,1061,4.0,996218442,2001-07-27 07:20:42,Sleepers (1996),Thriller
42,1079,3.0,996258093,2001-07-27 18:21:33,"Fish Called Wanda, A (1988)",Comedy|Crime
42,1088,3.0,996259001,2001-07-27 18:36:41,Dirty Dancing (1987),Drama|Musical|Romance
42,1089,5.0,996217838,2001-07-27 07:10:38,Reservoir Dogs (1992),Crime|Mystery|Thriller
42,1090,5.0,996212773,2001-07-27 05:46:13,Platoon (1986),Drama|War
42,1093,5.0,996219752,2001-07-27 07:42:32,"Doors, The (1991)",Drama
42,1094,1.0,996218443,2001-07-27 07:20:43,"Crying Game, The (1992)",Drama|Romance|Thriller
42,1097,4.0,996212773,2001-07-27 05:46:13,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
42,1100,4.0,996220701,2001-07-27 07:58:21,Days of Thunder (1990),Action|Drama|Romance
42,1101,5.0,996213578,2001-07-27 05:59:38,Top Gun (1986),Action|Romance
42,1124,5.0,996258339,2001-07-27 18:25:39,On Golden Pond (1981),Drama
42,1127,4.0,996258299,2001-07-27 18:24:59,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
42,1191,4.0,996220487,2001-07-27 07:54:47,Madonna: Truth or Dare (1991),Documentary|Musical
42,1196,3.0,996215831,2001-07-27 06:37:11,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
42,1197,5.0,996258052,2001-07-27 18:20:52,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
42,1210,5.0,996258118,2001-07-27 18:21:58,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
42,1213,5.0,996214157,2001-07-27 06:09:17,Goodfellas (1990),Crime|Drama
42,1221,5.0,996213544,2001-07-27 05:59:04,"Godfather: Part II, The (1974)",Crime|Drama
42,1222,5.0,996216146,2001-07-27 06:42:26,Full Metal Jacket (1987),Drama|War
42,1231,5.0,996258009,2001-07-27 18:20:09,"Right Stuff, The (1983)",Drama
42,1245,5.0,996217857,2001-07-27 07:10:57,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
42,1246,5.0,996214893,2001-07-27 06:21:33,Dead Poets Society (1989),Drama
42,1265,5.0,996218017,2001-07-27 07:13:37,Groundhog Day (1993),Comedy|Fantasy|Romance
42,1266,3.0,996218222,2001-07-27 07:17:02,Unforgiven (1992),Drama|Western
42,1270,4.0,996258052,2001-07-27 18:20:52,Back to the Future (1985),Adventure|Comedy|Sci-Fi
42,1285,4.0,996258536,2001-07-27 18:28:56,Heathers (1989),Comedy
42,1302,4.0,996258272,2001-07-27 18:24:32,Field of Dreams (1989),Children|Drama|Fantasy
42,1307,4.0,996258165,2001-07-27 18:22:45,When Harry Met Sally... (1989),Comedy|Romance
42,1339,3.0,996220248,2001-07-27 07:50:48,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
42,1343,3.0,996218222,2001-07-27 07:17:02,Cape Fear (1991),Thriller
42,1370,2.0,996216255,2001-07-27 06:44:15,Die Hard 2 (1990),Action|Adventure|Thriller
42,1373,4.0,996260152,2001-07-27 18:55:52,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
42,1374,4.0,996258272,2001-07-27 18:24:32,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
42,1378,5.0,996258510,2001-07-27 18:28:30,Young Guns (1988),Action|Comedy|Western
42,1379,5.0,996221012,2001-07-27 08:03:32,Young Guns II (1990),Action|Western
42,1391,2.0,996221269,2001-07-27 08:07:49,Mars Attacks! (1996),Action|Comedy|Sci-Fi
42,1393,4.0,996218988,2001-07-27 07:29:48,Jerry Maguire (1996),Drama|Romance
42,1431,2.0,996215096,2001-07-27 06:24:56,Beverly Hills Ninja (1997),Action|Comedy
42,1453,2.0,996256206,2001-07-27 17:50:06,"Beautician and the Beast, The (1997)",Comedy|Romance
42,1457,4.0,996218934,2001-07-27 07:28:54,Fools Rush In (1997),Comedy|Drama|Romance
42,1461,3.0,996256069,2001-07-27 17:47:49,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
42,1466,4.0,996218645,2001-07-27 07:24:05,Donnie Brasco (1997),Crime|Drama
42,1468,2.0,996220933,2001-07-27 08:02:13,Booty Call (1997),Comedy|Romance
42,1474,2.0,996256020,2001-07-27 17:47:00,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy
42,1476,4.0,996219131,2001-07-27 07:32:11,Private Parts (1997),Comedy|Drama
42,1479,4.0,996214583,2001-07-27 06:16:23,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
42,1485,4.0,996214731,2001-07-27 06:18:51,Liar Liar (1997),Comedy
42,1488,4.0,996221045,2001-07-27 08:04:05,"Devil's Own, The (1997)",Action|Drama|Thriller
42,1499,2.0,996256339,2001-07-27 17:52:19,Anaconda (1997),Action|Adventure|Thriller
42,1500,5.0,996218348,2001-07-27 07:19:08,Grosse Pointe Blank (1997),Comedy|Crime|Romance
42,1513,3.0,996262592,2001-07-27 19:36:32,Romy and Michele's High School Reunion (1997),Comedy
42,1517,5.0,996214804,2001-07-27 06:20:04,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
42,1552,3.0,996221045,2001-07-27 08:04:05,Con Air (1997),Action|Adventure|Thriller
42,1573,4.0,996218871,2001-07-27 07:27:51,Face/Off (1997),Action|Crime|Drama|Thriller
42,1580,4.0,996214503,2001-07-27 06:15:03,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
42,1597,4.0,996219414,2001-07-27 07:36:54,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
42,1608,4.0,996220054,2001-07-27 07:47:34,Air Force One (1997),Action|Thriller
42,1610,4.0,996218063,2001-07-27 07:14:23,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
42,1614,4.0,996220823,2001-07-27 08:00:23,In & Out (1997),Comedy
42,1617,2.0,996218105,2001-07-27 07:15:05,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
42,1619,3.0,996219752,2001-07-27 07:42:32,Seven Years in Tibet (1997),Adventure|Drama|War
42,1625,4.0,996218017,2001-07-27 07:13:37,"Game, The (1997)",Drama|Mystery|Thriller
42,1641,3.0,996218735,2001-07-27 07:25:35,"Full Monty, The (1997)",Comedy|Drama
42,1644,2.0,996256102,2001-07-27 17:48:22,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
42,1645,4.0,996219340,2001-07-27 07:35:40,The Devil's Advocate (1997),Drama|Mystery|Thriller
42,1653,5.0,996218645,2001-07-27 07:24:05,Gattaca (1997),Drama|Sci-Fi|Thriller
42,1663,4.0,996258272,2001-07-27 18:24:32,Stripes (1981),Comedy|War
42,1667,2.0,996221092,2001-07-27 08:04:52,Mad City (1997),Action|Drama
42,1672,4.0,996219086,2001-07-27 07:31:26,"Rainmaker, The (1997)",Drama
42,1673,5.0,996218171,2001-07-27 07:16:11,Boogie Nights (1997),Drama
42,1674,3.0,996258317,2001-07-27 18:25:17,Witness (1985),Drama|Romance|Thriller
42,1682,3.0,996218934,2001-07-27 07:28:54,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
42,1687,3.0,996220661,2001-07-27 07:57:41,"Jackal, The (1997)",Action|Thriller
42,1689,1.0,996215883,2001-07-27 06:38:03,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
42,1704,5.0,996214937,2001-07-27 06:22:17,Good Will Hunting (1997),Drama|Romance
42,1722,5.0,996219061,2001-07-27 07:31:01,Tomorrow Never Dies (1997),Action|Adventure|Thriller
42,1726,2.0,996221012,2001-07-27 08:03:32,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
42,1729,4.0,996218960,2001-07-27 07:29:20,Jackie Brown (1997),Crime|Drama|Thriller
42,1784,5.0,996218988,2001-07-27 07:29:48,As Good as It Gets (1997),Comedy|Drama|Romance
42,1805,4.0,996218816,2001-07-27 07:26:56,Wild Things (1998),Crime|Drama|Mystery|Thriller
42,1806,2.0,996219275,2001-07-27 07:34:35,Paulie (1998),Adventure|Children|Comedy
42,1810,3.0,996220026,2001-07-27 07:47:06,Primary Colors (1998),Comedy|Drama
42,1831,2.0,996214323,2001-07-27 06:12:03,Lost in Space (1998),Action|Adventure|Sci-Fi
42,1835,4.0,996220726,2001-07-27 07:58:46,City of Angels (1998),Drama|Fantasy|Romance
42,1876,4.0,996220054,2001-07-27 07:47:34,Deep Impact (1998),Drama|Sci-Fi|Thriller
42,1883,2.0,996219167,2001-07-27 07:32:47,Bulworth (1998),Comedy|Drama|Romance
42,1892,3.0,996220343,2001-07-27 07:52:23,"Perfect Murder, A (1998)",Thriller
42,1894,4.0,996214081,2001-07-27 06:08:01,Six Days Seven Nights (1998),Adventure|Comedy|Romance
42,1918,2.0,996214288,2001-07-27 06:11:28,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
42,1923,4.0,996218709,2001-07-27 07:25:09,There's Something About Mary (1998),Comedy|Romance
42,1961,4.0,996258052,2001-07-27 18:20:52,Rain Man (1988),Drama
42,1968,4.0,996258201,2001-07-27 18:23:21,"Breakfast Club, The (1985)",Comedy|Drama
42,1975,2.0,996260407,2001-07-27 19:00:07,Friday the 13th Part 2 (1981),Horror
42,1976,2.0,996260489,2001-07-27 19:01:29,Friday the 13th Part 3: 3D (1982),Horror
42,2000,5.0,996214288,2001-07-27 06:11:28,Lethal Weapon (1987),Action|Comedy|Crime|Drama
42,2001,4.0,996214288,2001-07-27 06:11:28,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
42,2002,3.0,996214288,2001-07-27 06:11:28,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
42,2011,4.0,996258769,2001-07-27 18:32:49,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
42,2023,5.0,996213544,2001-07-27 05:59:04,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
42,2028,5.0,996217964,2001-07-27 07:12:44,Saving Private Ryan (1998),Action|Drama|War
42,2081,5.0,996258536,2001-07-27 18:28:56,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
42,2094,3.0,996214830,2001-07-27 06:20:30,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
42,2100,4.0,996258715,2001-07-27 18:31:55,Splash (1984),Comedy|Fantasy|Romance
42,2105,2.0,996259211,2001-07-27 18:40:11,Tron (1982),Action|Adventure|Sci-Fi
42,2110,4.0,996259059,2001-07-27 18:37:39,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
42,2115,4.0,996258201,2001-07-27 18:23:21,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
42,2144,3.0,996258646,2001-07-27 18:30:46,Sixteen Candles (1984),Comedy|Romance
42,2146,4.0,996258824,2001-07-27 18:33:44,St. Elmo's Fire (1985),Drama|Romance
42,2155,3.0,996215096,2001-07-27 06:24:56,"Slums of Beverly Hills, The (1998)",Comedy|Drama
42,2169,2.0,996256228,2001-07-27 17:50:28,Dead Man on Campus (1998),Comedy
42,2194,4.0,996258165,2001-07-27 18:22:45,"Untouchables, The (1987)",Action|Crime|Drama
42,2236,3.0,996218404,2001-07-27 07:20:04,Simon Birch (1998),Drama
42,2263,4.0,996258924,2001-07-27 18:35:24,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller
42,2268,4.0,996216177,2001-07-27 06:42:57,"Few Good Men, A (1992)",Crime|Drama|Thriller
42,2278,5.0,996219131,2001-07-27 07:32:11,Ronin (1998),Action|Crime|Thriller
42,2294,3.0,996218757,2001-07-27 07:25:57,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
42,2297,4.0,996221323,2001-07-27 08:08:43,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
42,2302,4.0,996218443,2001-07-27 07:20:43,My Cousin Vinny (1992),Comedy
42,2306,3.0,996256541,2001-07-27 17:55:41,Holy Man (1998),Comedy
42,2311,4.0,996259554,2001-07-27 18:45:54,2010: The Year We Make Contact (1984),Sci-Fi
42,2329,5.0,996217964,2001-07-27 07:12:44,American History X (1998),Crime|Drama
42,2335,4.0,996221072,2001-07-27 08:04:32,"Waterboy, The (1998)",Comedy
42,2352,4.0,996258165,2001-07-27 18:22:45,"Big Chill, The (1983)",Comedy|Drama
42,2353,2.0,996219131,2001-07-27 07:32:11,Enemy of the State (1998),Action|Thriller
42,2369,2.0,996262268,2001-07-27 19:31:08,Desperately Seeking Susan (1985),Comedy|Drama|Romance
42,2371,5.0,996258536,2001-07-27 18:28:56,Fletch (1985),Comedy|Crime|Mystery
42,2372,5.0,996260113,2001-07-27 18:55:13,Fletch Lives (1989),Comedy
42,2375,3.0,996259605,2001-07-27 18:46:45,"Money Pit, The (1986)",Comedy
42,2376,5.0,996259254,2001-07-27 18:40:54,"View to a Kill, A (1985)",Action|Adventure|Thriller
42,2404,2.0,996260446,2001-07-27 19:00:46,Rambo III (1988),Action|Adventure|Thriller|War
42,2406,3.0,996258510,2001-07-27 18:28:30,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
42,2407,4.0,996258715,2001-07-27 18:31:55,Cocoon (1985),Comedy|Sci-Fi
42,2416,3.0,996259605,2001-07-27 18:46:45,Back to School (1986),Comedy
42,2420,3.0,996258676,2001-07-27 18:31:16,"Karate Kid, The (1984)",Drama
42,2421,2.0,996216406,2001-07-27 06:46:46,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
42,2423,5.0,996258563,2001-07-27 18:29:23,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
42,2424,4.0,996220823,2001-07-27 08:00:23,You've Got Mail (1998),Comedy|Romance
42,2427,4.0,996219440,2001-07-27 07:37:20,"Thin Red Line, The (1998)",Action|Drama|War
42,2433,3.0,996220225,2001-07-27 07:50:25,"Civil Action, A (1998)",Drama
42,2478,5.0,996259254,2001-07-27 18:40:54,¡Three Amigos! (1986),Comedy|Western
42,2490,4.0,996219699,2001-07-27 07:41:39,Payback (1999),Action|Thriller
42,2492,1.0,996220790,2001-07-27 07:59:50,20 Dates (1998),Comedy|Romance
42,2497,4.0,996221544,2001-07-27 08:12:24,Message in a Bottle (1999),Romance
42,2500,2.0,996221208,2001-07-27 08:06:48,Jawbreaker (1999),Comedy
42,2502,5.0,996219191,2001-07-27 07:33:11,Office Space (1999),Comedy|Crime
42,2505,4.0,996255934,2001-07-27 17:45:34,8MM (1999),Drama|Mystery|Thriller
42,2539,4.0,996219389,2001-07-27 07:36:29,Analyze This (1999),Comedy
42,2541,5.0,996262242,2001-07-27 19:30:42,Cruel Intentions (1999),Drama
42,2568,4.0,996256809,2001-07-27 18:00:09,"Mod Squad, The (1999)",Action|Crime
42,2571,5.0,996214210,2001-07-27 06:10:10,"Matrix, The (1999)",Action|Sci-Fi|Thriller
42,2574,3.0,996256541,2001-07-27 17:55:41,"Out-of-Towners, The (1999)",Comedy
42,2580,4.0,996262349,2001-07-27 19:32:29,Go (1999),Comedy|Crime
42,2581,3.0,996219008,2001-07-27 07:30:08,Never Been Kissed (1999),Comedy|Romance
42,2598,4.0,996221045,2001-07-27 08:04:05,Pushing Tin (1999),Comedy
42,2605,4.0,996220405,2001-07-27 07:53:25,Entrapment (1999),Crime|Thriller
42,2628,3.0,996220790,2001-07-27 07:59:50,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
42,2641,2.0,996216337,2001-07-27 06:45:37,Superman II (1980),Action|Sci-Fi
42,2671,4.0,996216229,2001-07-27 06:43:49,Notting Hill (1999),Comedy|Romance
42,2683,4.0,996214804,2001-07-27 06:20:04,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
42,2688,3.0,996220913,2001-07-27 08:01:53,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
42,2694,4.0,996262184,2001-07-27 19:29:44,Big Daddy (1999),Comedy
42,2700,4.0,996218871,2001-07-27 07:27:51,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
42,2702,4.0,996213977,2001-07-27 06:06:17,Summer of Sam (1999),Drama
42,2706,5.0,996220196,2001-07-27 07:49:56,American Pie (1999),Comedy|Romance
42,2707,4.0,996262104,2001-07-27 19:28:24,Arlington Road (1999),Thriller
42,2712,5.0,996216316,2001-07-27 06:45:16,Eyes Wide Shut (1999),Drama|Mystery|Thriller
42,2713,3.0,996262416,2001-07-27 19:33:36,Lake Placid (1999),Horror|Thriller
42,2716,3.0,996257992,2001-07-27 18:19:52,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
42,2722,3.0,996262243,2001-07-27 19:30:43,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
42,2724,3.0,996262592,2001-07-27 19:36:32,Runaway Bride (1999),Comedy|Romance
42,2735,4.0,996260113,2001-07-27 18:55:13,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
42,2746,3.0,996258769,2001-07-27 18:32:49,Little Shop of Horrors (1986),Comedy|Horror|Musical
42,2763,5.0,996214184,2001-07-27 06:09:44,"Thomas Crown Affair, The (1999)",Action|Mystery
42,2770,2.0,996220754,2001-07-27 07:59:14,Bowfinger (1999),Comedy
42,2771,4.0,996262184,2001-07-27 19:29:44,Brokedown Palace (1999),Drama
42,2791,5.0,996258232,2001-07-27 18:23:52,Airplane! (1980),Comedy
42,2795,4.0,996258339,2001-07-27 18:25:39,National Lampoon's Vacation (1983),Comedy
42,2796,4.0,996259372,2001-07-27 18:42:52,Funny Farm (1988),Comedy
42,2804,4.0,996215785,2001-07-27 06:36:25,"Christmas Story, A (1983)",Children|Comedy
42,2805,4.0,996262478,2001-07-27 19:34:38,Mickey Blue Eyes (1999),Comedy|Romance
42,2827,3.0,996262104,2001-07-27 19:28:24,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
42,2861,4.0,996262322,2001-07-27 19:32:02,For Love of the Game (1999),Comedy|Drama
42,2871,5.0,996213931,2001-07-27 06:05:31,Deliverance (1972),Adventure|Drama|Thriller
42,2875,3.0,996220661,2001-07-27 07:57:41,Sommersby (1993),Drama|Mystery|Romance
42,2890,4.0,996218615,2001-07-27 07:23:35,Three Kings (1999),Action|Adventure|Comedy|Drama|War
42,2906,4.0,996256228,2001-07-27 17:50:28,Random Hearts (1999),Drama|Romance
42,2908,3.0,996217989,2001-07-27 07:13:09,Boys Don't Cry (1999),Drama
42,2915,4.0,996258468,2001-07-27 18:27:48,Risky Business (1983),Comedy
42,2918,4.0,996258118,2001-07-27 18:21:58,Ferris Bueller's Day Off (1986),Comedy
42,2959,3.0,996217838,2001-07-27 07:10:38,Fight Club (1999),Action|Crime|Drama|Thriller
42,2968,4.0,996258272,2001-07-27 18:24:32,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
42,2987,4.0,996262677,2001-07-27 19:37:57,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
42,2989,5.0,996258769,2001-07-27 18:32:49,For Your Eyes Only (1981),Action|Adventure|Thriller
42,2990,5.0,996258902,2001-07-27 18:35:02,Licence to Kill (1989),Action|Adventure|Thriller
42,2997,4.0,996261752,2001-07-27 19:22:32,Being John Malkovich (1999),Comedy|Drama|Fantasy
42,3005,3.0,996262184,2001-07-27 19:29:44,"Bone Collector, The (1999)",Thriller
42,3033,4.0,996212624,2001-07-27 05:43:44,Spaceballs (1987),Comedy|Sci-Fi
42,3052,3.0,996216117,2001-07-27 06:41:57,Dogma (1999),Adventure|Comedy|Fantasy
42,3082,5.0,996214009,2001-07-27 06:06:49,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
42,3098,4.0,996258272,2001-07-27 18:24:32,"Natural, The (1984)",Drama
42,3100,5.0,996218785,2001-07-27 07:26:25,"River Runs Through It, A (1992)",Drama
42,3101,3.0,996215831,2001-07-27 06:37:11,Fatal Attraction (1987),Drama|Thriller
42,3104,3.0,996258581,2001-07-27 18:29:41,Midnight Run (1988),Action|Comedy|Crime|Thriller
42,3120,4.0,996256020,2001-07-27 17:47:00,"Distinguished Gentleman, The (1992)",Comedy
42,3142,4.0,996259211,2001-07-27 18:40:11,U2: Rattle and Hum (1988),Documentary|Musical
42,3146,3.0,996221653,2001-07-27 08:14:13,Deuce Bigalow: Male Gigolo (1999),Comedy
42,3173,4.0,996220281,2001-07-27 07:51:21,Any Given Sunday (1999),Drama
42,3176,4.0,996220196,2001-07-27 07:49:56,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
42,3177,2.0,996216613,2001-07-27 06:50:13,Next Friday (2000),Comedy
42,3186,4.0,996219899,2001-07-27 07:44:59,"Girl, Interrupted (1999)",Drama
42,3208,2.0,996220162,2001-07-27 07:49:22,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
42,3210,4.0,996258623,2001-07-27 18:30:23,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
42,3247,2.0,996219026,2001-07-27 07:30:26,Sister Act (1992),Comedy|Crime
42,3248,2.0,996256339,2001-07-27 17:52:19,Sister Act 2: Back in the Habit (1993),Comedy
42,3252,4.0,996219414,2001-07-27 07:36:54,Scent of a Woman (1992),Drama
42,3253,4.0,996216210,2001-07-27 06:43:30,Wayne's World (1992),Comedy
42,3254,3.0,996216279,2001-07-27 06:44:39,Wayne's World 2 (1993),Comedy
42,3255,3.0,996218645,2001-07-27 07:24:05,"League of Their Own, A (1992)",Comedy|Drama
42,3256,4.0,996218466,2001-07-27 07:21:06,Patriot Games (1992),Action|Crime|Drama|Thriller
42,3257,4.0,996221544,2001-07-27 08:12:24,"Bodyguard, The (1992)",Drama|Romance|Thriller
42,3259,4.0,996219440,2001-07-27 07:37:20,Far and Away (1992),Adventure|Drama|Romance
42,3261,2.0,996218816,2001-07-27 07:26:56,Singles (1992),Comedy|Drama|Romance
42,3263,4.0,996220054,2001-07-27 07:47:34,White Men Can't Jump (1992),Comedy|Drama
42,3264,4.0,996220093,2001-07-27 07:48:13,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
42,3269,3.0,996220343,2001-07-27 07:52:23,Forever Young (1992),Drama|Romance|Sci-Fi
42,3298,4.0,996212969,2001-07-27 05:49:29,Boiler Room (2000),Crime|Drama|Thriller
42,3301,4.0,996213124,2001-07-27 05:52:04,"Whole Nine Yards, The (2000)",Comedy|Crime
42,3316,2.0,996216735,2001-07-27 06:52:15,Reindeer Games (2000),Action|Thriller
42,3326,2.0,996215958,2001-07-27 06:39:18,What Planet Are You From? (2000),Comedy|Sci-Fi
42,3361,4.0,996258165,2001-07-27 18:22:45,Bull Durham (1988),Comedy|Drama|Romance
42,3387,4.0,996260295,2001-07-27 18:58:15,Who's Harry Crumb? (1989),Comedy|Mystery
42,3394,3.0,996260241,2001-07-27 18:57:21,Blind Date (1987),Comedy|Romance
42,3408,4.0,996212921,2001-07-27 05:48:41,Erin Brockovich (2000),Drama
42,3438,1.0,996221269,2001-07-27 08:07:49,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
42,3441,4.0,996259211,2001-07-27 18:40:11,Red Dawn (1984),Action|Drama|War
42,3448,5.0,996214917,2001-07-27 06:21:57,"Good Morning, Vietnam (1987)",Comedy|Drama|War
42,3450,5.0,996219061,2001-07-27 07:31:01,Grumpy Old Men (1993),Comedy
42,3481,4.0,996212948,2001-07-27 05:49:08,High Fidelity (2000),Comedy|Drama|Romance
42,3502,5.0,996219275,2001-07-27 07:34:35,My Life (1993),Drama
42,3515,4.0,996216735,2001-07-27 06:52:15,Me Myself I (2000),Comedy|Romance
42,3527,2.0,996216146,2001-07-27 06:42:26,Predator (1987),Action|Sci-Fi|Thriller
42,3534,3.0,996212948,2001-07-27 05:49:08,28 Days (2000),Drama
42,3535,4.0,996213058,2001-07-27 05:50:58,American Psycho (2000),Crime|Horror|Mystery|Thriller
42,3552,4.0,996258468,2001-07-27 18:27:48,Caddyshack (1980),Comedy
42,3578,3.0,996212879,2001-07-27 05:47:59,Gladiator (2000),Action|Adventure|Drama
42,3617,4.0,996217145,2001-07-27 06:59:05,Road Trip (2000),Comedy
